Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.5234375,5,1,1,0
2,404.7,288.68359375,5,47,39,20
3,222.4,368.07421875,5,47,39,20
4,208.5,466.09765625,5,47,39,20
5,680.4,579.77734375,5,47,39,20
6,164.6,712.4921875,5,47,39,20
7,1015.7,768.37109375,5,47,39,20
8,132.7,768.62109375,5,47,39,20
9,960.7,825.88671875,5,47,39,20
10,794.2,865.13671875,5,47,39,20
11,780.2,888.640625,5,47,39,20
12,1265.1,915.46875,5,47,39,20
13,1027.6,939.88671875,5,47,39,20
14,1310.9,966.65234375,5,47,39,20
15,885.4,990.48046875,5,47,39,20
16,898.2,994.42578125,5,47,39,20
17,926.0,1008.21875,5,47,39,20
18,744.3,1014.7578125,5,47,39,20
19,949.8,1014.86328125,5,47,39,20
20,1573.4,1018.45703125,5,47,39,20
21,1502.6,1018.95703125,5,47,39,20
22,848.5,1022.6953125,5,47,39,20
23,943.2,1021.18359375,5,47,39,20
24,1472.1,1030.01953125,5,47,39,20
25,1488.6,1046.890625,5,47,39,20
26,866.0,1062.91796875,5,47,39,20
27,1081.8,1063.04296875,5,47,39,20
28,1902.4,1081.55078125,5,47,39,20
29,809.1,1088.578125,5,47,39,20
30,909.0,1109.71875,5,47,39,20
31,1103.3,1111.55078125,5,47,39,20
32,1807.7,1108.5859375,5,47,39,20
33,1075.6,1107.671875,5,47,39,20
34,694.0,1109.55859375,5,47,39,20
35,2077.1,1107.1875,5,47,39,20
36,1007.7,1106.32421875,5,47,39,20
37,1129.4,1108.03515625,5,47,39,20
38,1939.6,1106.90625,5,47,39,20
39,868.9,1106.27734375,5,47,39,20
40,1548.7,1110.828125,5,47,39,20
41,1431.7,1126.82421875,5,47,39,20
42,1372.8,1127.39453125,5,47,39,20
43,1762.8,1145.95703125,5,47,39,20
44,799.2,1148.19140625,5,47,39,20
45,2198.1,1164.359375,5,47,39,20
46,988.5,1165.75,5,47,39,20
47,1395.0,1182.140625,5,47,39,20
48,1742.1,1184.859375,5,47,39,20
49,768.0,1184.28125,5,47,39,20
50,1564.8,1184.36328125,5,47,39,20
51,1581.1,1183.6328125,5,47,39,20
52,1062.9,1183.65625,5,47,39,20
53,2080.3,1184.578125,5,47,39,20
54,850.3,1184.28125,5,47,39,20
55,2090.9,1184.296875,5,47,40,20
