Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.58203125,18,1,1,0
2,387.7,276.9140625,18,47,39,20
3,262.3,368.8984375,18,47,39,20
4,174.5,460.734375,18,47,39,20
5,523.8,568.39453125,18,47,39,20
6,185.6,701.8046875,18,47,39,20
7,680.3,749.20703125,18,47,39,20
8,149.6,785.1640625,18,47,39,20
9,1103.3,845.96875,18,47,39,20
10,844.1,899.58203125,18,47,39,20
11,838.0,943.3203125,18,47,39,20
12,862.2,965.69140625,18,47,39,20
13,776.6,966.34375,18,47,39,20
14,1405.6,989.61328125,18,47,39,20
15,1335.8,992.2578125,18,47,39,20
16,908.9,1025.51171875,18,47,39,20
17,921.1,1030.578125,18,47,39,20
18,1075.4,1039.609375,18,47,39,20
19,848.1,1048.23046875,18,47,39,20
20,1281.0,1043.75390625,18,47,39,20
21,1442.6,1049.1015625,18,47,39,20
22,1113.4,1049.45703125,18,47,39,20
23,939.1,1049.640625,18,47,39,20
24,1456.1,1054.5234375,18,47,40,20
