Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.5859375,29,1,1,0
2,374.6,266.49609375,29,47,39,20
3,260.3,375.37890625,29,47,39,20
4,142.6,576.34765625,29,47,39,20
5,848.9,672.9453125,29,47,39,20
6,185.6,680.01953125,29,47,39,20
7,356.1,793.70703125,29,47,39,20
8,555.3,794.859375,29,47,39,20
9,946.6,853.0625,29,47,39,20
10,767.1,874.91796875,29,47,39,20
11,762.1,895.80078125,29,47,39,20
12,1497.0,914.78515625,29,47,39,20
13,831.9,933.5703125,29,47,39,20
14,728.5,960.01171875,29,47,39,20
15,856.2,960.27734375,29,47,39,20
16,1221.8,983.0859375,29,47,39,20
17,1385.5,1000.80859375,29,47,39,20
18,1071.3,1017.828125,29,47,39,20
19,497.3,1021.07421875,29,47,39,20
20,804.1,1021.12890625,29,47,39,20
21,1006.4,1013.609375,29,47,39,20
22,1502.5,1021.40625,29,47,39,20
23,1424.4,1023.75,29,47,39,20
24,843.3,1023.7265625,29,47,39,20
25,869.7,1023.92578125,29,47,39,20
26,1347.4,1033.33984375,29,47,39,20
27,1739.8,1051.8359375,29,47,39,20
28,747.5,1055.4140625,29,47,39,20
29,1611.5,1059.01953125,29,47,39,20
30,1381.4,1088.04296875,29,47,39,20
31,676.7,1092.1640625,29,47,39,20
32,1190.6,1092.5703125,29,47,39,20
33,1849.5,1092.703125,29,47,39,20
34,901.7,1092.87109375,29,47,39,20
35,839.9,1092.93359375,29,47,39,20
36,1678.0,1093.125,29,47,39,20
37,1435.4,1093.30078125,29,47,39,20
38,803.3,1093.28125,29,47,39,20
39,2244.1,1093.5390625,29,47,39,20
40,495.4,1095.4140625,29,47,39,20
41,1962.9,1102.9140625,29,47,39,20
42,1060.2,1104.7734375,29,47,39,20
43,1868.3,1122.984375,29,47,39,20
44,1214.0,1124.58984375,29,47,39,20
45,1070.3,1142.2109375,29,47,39,20
46,2016.7,1160.64453125,29,47,39,20
47,1184.1,1160.890625,29,47,39,20
48,1957.2,1178.58984375,29,47,39,20
49,869.0,1180.26953125,29,47,39,20
50,1777.9,1182.28125,29,47,39,20
51,1386.5,1182.453125,29,47,39,20
52,948.1,1182.46875,29,47,39,20
53,2193.4,1182.53515625,29,47,39,20
54,884.2,1183.5,29,47,39,20
55,1897.3,1169.02734375,29,47,39,20
56,1208.0,1183.43359375,29,47,39,20
57,1154.1,1183.43359375,29,47,39,20
58,1747.4,1184.3046875,29,47,39,20
59,879.9,1184.6875,29,47,39,20
60,2271.4,1187.43359375,29,47,39,20
61,835.3,1188.39453125,29,47,39,20
62,2141.0,1192.8359375,29,47,39,20
63,966.6,1208.84375,29,47,39,20
64,2258.9,1224.859375,29,47,39,20
65,910.1,1227.11328125,29,47,39,20
66,2258.8,1242.76171875,29,47,39,20
67,777.5,1244.73046875,29,47,39,20
68,2267.8,1244.73046875,29,47,39,20
69,812.6,1244.73046875,29,47,39,20
70,2264.1,1244.94921875,29,47,39,20
71,865.2,1245.171875,29,47,39,20
72,2283.2,1245.171875,29,47,39,20
73,903.1,1245.35546875,29,47,39,20
74,2283.7,1245.5703125,29,47,39,20
75,826.6,1245.890625,29,47,39,20
76,2273.5,1245.890625,29,47,39,20
77,745.7,1245.90625,29,47,39,20
78,2205.3,1246.57421875,29,47,39,20
79,2249.2,1246.65234375,29,47,39,20
80,583.2,1246.74609375,29,47,39,20
81,2250.4,1248.62890625,29,47,39,20
82,2247.3,1257.67578125,29,47,39,20
83,849.3,1264.19140625,29,47,39,20
84,2267.7,1271.44921875,29,47,39,20
85,1105.5,1272.30078125,29,47,39,20
86,1981.6,1272.5546875,29,47,39,20
87,1890.6,1272.5546875,29,47,39,20
88,1061.3,1273.5078125,29,47,39,20
89,2258.9,1273.5078125,29,47,39,20
90,767.4,1273.65625,29,47,39,20
91,2286.4,1273.65625,29,47,39,20
92,1478.4,1274.16015625,29,47,39,20
93,1584.8,1274.16015625,29,47,39,20
94,2247.4,1274.16015625,29,47,39,20
95,835.4,1275.19140625,29,47,39,20
96,2279.8,1275.265625,29,47,39,20
97,1308.9,1275.265625,29,47,39,20
98,1810.2,1275.53125,29,47,39,20
99,2243.5,1275.53515625,29,47,39,20
100,180.4,1257.80078125,29,47,39,20
101,942.4,1349.734375,29,47,39,20
102,2252.0,1349.828125,29,47,39,20
103,1295.9,1351.2890625,29,47,39,20
104,1630.8,1351.2890625,29,47,39,20
105,1501.6,1334.78125,29,47,39,20
106,1664.7,1351.13671875,29,47,39,20
107,1288.3,1351.13671875,29,47,39,20
108,2285.2,1351.13671875,29,47,39,20
109,1256.0,1351.13671875,29,47,39,20
110,2086.6,1351.13671875,29,47,39,20
111,1312.6,1351.13671875,29,47,39,20
112,1983.0,1351.13671875,29,47,39,20
113,1214.9,1351.2890625,29,47,39,20
114,2256.0,1351.2890625,29,47,39,20
115,971.8,1351.2890625,29,47,39,20
116,2281.7,1351.296875,29,47,39,20
117,1184.2,1351.296875,29,47,39,20
118,2274.2,1351.296875,29,47,39,20
119,1264.9,1351.296875,29,47,39,20
120,1833.5,1351.296875,29,47,39,20
121,1603.8,1351.296875,29,47,39,20
122,1699.0,1351.296875,29,47,39,20
123,1332.6,1351.328125,29,47,39,20
124,2250.4,1351.328125,29,47,39,20
125,1317.9,1351.328125,29,47,39,20
126,105.8,1507.70703125,29,47,39,20
127,1527.2,1613.2734375,29,47,39,20
128,2257.9,1613.51953125,29,47,39,20
129,464.6,1624.65625,29,47,39,20
130,568.5,1625.9296875,29,47,39,20
131,2260.4,1625.9296875,29,47,39,20
132,1718.7,1599.9140625,29,47,39,20
133,105.8,1604.45703125,29,47,39,20
134,317.2,1794.05078125,29,47,39,20
135,708.0,1874.12109375,29,47,39,20
136,2273.8,1892.97265625,29,47,39,20
137,1950.9,1893.5625,29,47,39,20
138,99.7,1893.8203125,29,47,39,20
139,2110.5,1917.96484375,29,47,39,20
140,2243.3,1932.31640625,29,47,39,20
141,764.9,1911.69921875,29,47,40,20
142,166.6,0.0,29,2,0,21
