Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.51953125,16,1,1,0
2,362.1,280.0859375,16,47,39,20
3,313.2,389.6875,16,47,39,20
4,172.6,467.51953125,16,47,39,20
5,451.0,605.140625,16,47,39,20
6,765.1,634.17578125,16,47,39,20
7,218.5,745.37109375,16,47,39,20
8,127.7,804.296875,16,47,39,20
9,710.3,1070.55078125,16,47,39,20
10,1033.0,1089.29296875,16,47,39,20
11,787.1,1090.6796875,16,47,39,20
12,1488.5,1121.5,16,47,39,20
13,933.2,1141.04296875,16,47,39,20
14,912.4,1162.3984375,16,47,39,20
15,924.8,1188.69921875,16,47,39,20
16,872.1,1191.30859375,16,47,39,20
17,1222.2,1206.55078125,16,47,39,20
18,1735.7,1229.19140625,16,47,39,20
19,820.5,1257.84765625,16,47,39,20
20,1433.6,1260.1953125,16,47,39,20
21,1493.6,1279.8203125,16,47,39,20
22,842.9,1283.32421875,16,47,39,20
23,1316.0,1283.8046875,16,47,39,20
24,1530.5,1284.109375,16,47,39,20
25,882.2,1284.9296875,16,47,39,20
26,971.7,1284.984375,16,47,39,20
27,2086.6,1285.6328125,16,47,39,20
28,871.8,1284.59375,16,47,39,20
29,1895.1,1287.76171875,16,47,39,20
30,1206.4,1294.71875,16,47,39,20
31,864.9,1292.16796875,16,47,39,20
32,1785.5,1309.5390625,16,47,39,20
33,1347.8,1321.265625,16,47,39,20
34,881.0,1319.1875,16,47,39,20
35,1819.7,1335.02734375,16,47,39,20
36,915.1,1350.4140625,16,47,39,20
37,2155.7,1350.671875,16,47,39,20
38,804.2,1352.1328125,16,47,39,20
39,1656.0,1371.421875,16,47,39,20
40,1428.5,1371.69921875,16,47,39,20
41,881.6,1368.921875,16,47,39,20
42,1117.3,1368.921875,16,47,39,20
43,1963.5,1366.640625,16,47,39,20
44,1052.1,1363.84765625,16,47,39,20
45,1165.1,1363.8671875,16,47,39,20
46,1900.5,1361.40625,16,47,39,20
47,921.7,1359.8359375,16,47,39,20
48,2253.2,1359.8515625,16,47,39,20
49,867.7,1357.21875,16,47,39,20
50,2242.3,1357.37890625,16,47,39,20
51,924.7,1355.87890625,16,47,39,20
52,1259.8,1369.73046875,16,47,39,20
53,1928.0,1389.30078125,16,47,39,20
54,854.7,1390.55078125,16,47,39,20
55,2161.7,1390.55078125,16,47,39,20
56,1016.4,1390.55078125,16,47,39,20
57,1393.8,1390.8046875,16,47,39,20
