Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.12890625,1,1,0,0
2,140.7,107.61328125,6,31,22,496
3,128.8,120.75,28,31,22,1544
4,136.7,124.61328125,0,31,22,2351
5,132.8,124.61328125,5,31,22,3117
6,107.8,124.70703125,5,31,22,3389
7,107.8,124.9765625,5,31,22,3631
8,109.8,127.96875,5,31,22,3928
9,110.8,129.35546875,21,31,22,4205
10,105.8,129.35546875,21,31,22,4505
11,106.8,129.35546875,21,31,22,4809
12,105.8,129.35546875,21,31,22,5110
13,106.8,129.390625,21,31,22,5364
14,109.8,129.45703125,21,31,22,5649
15,107.8,129.45703125,21,31,22,5930
16,106.8,129.45703125,21,31,22,6234
17,106.8,129.45703125,21,31,22,6504
18,108.8,129.45703125,21,31,22,6778
19,108.8,129.45703125,21,31,22,7122
20,119.8,129.45703125,21,31,22,7678
21,125.8,129.48046875,21,32,23,8377
22,130.8,132.86328125,21,32,23,9083
23,116.8,132.86328125,21,32,23,9594
24,104.8,132.91796875,21,32,23,9757
25,105.8,132.92578125,21,32,23,9938
26,122.8,132.93359375,21,32,23,10600
27,116.8,132.94921875,21,32,23,11095
28,118.8,132.94921875,21,32,23,11789
29,105.8,132.94921875,21,32,23,12057
30,104.8,132.94921875,21,32,23,12306
31,106.8,132.94921875,21,32,23,12555
32,104.8,132.94921875,5,32,23,12847
33,105.8,132.94921875,5,32,23,13158
34,106.8,132.94921875,5,32,23,13481
35,105.8,132.94921875,21,32,23,13811
36,109.8,132.94921875,21,32,23,14094
37,108.8,132.94921875,21,32,23,14406
38,109.8,132.94921875,21,32,23,14655
39,108.8,132.94921875,21,32,23,14949
40,107.8,132.94921875,21,32,23,15178
41,110.8,132.94921875,21,32,23,15454
42,112.8,132.94921875,21,32,23,15836
43,119.8,132.94921875,21,32,23,16456
44,118.8,132.94921875,21,32,23,17141
45,123.8,132.94921875,21,32,23,17696
46,124.8,133.91796875,21,32,23,18319
47,128.8,136.26953125,22,32,23,18972
48,124.8,136.26953125,23,32,23,19545
49,111.8,136.26953125,23,32,23,19830
50,106.8,136.26953125,23,32,23,20001
51,109.8,140.14453125,6,32,23,20148
52,107.8,140.375,6,32,23,20317
53,121.8,140.44140625,16,32,23,20897
54,126.8,140.44140625,16,32,23,21438
55,127.8,140.453125,16,32,23,22098
56,141.8,140.453125,16,32,23,23032
57,128.8,140.453125,17,32,23,23737
58,126.8,140.515625,17,32,23,24328
59,125.8,140.515625,17,32,23,25040
60,130.8,140.515625,17,32,23,25754
61,126.8,140.515625,17,32,23,26406
62,124.8,140.515625,17,32,23,26957
