Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.13671875,18,1,0,0
2,126.7,108.953125,18,31,22,561
3,132.7,122.93359375,18,31,22,1198
4,135.7,125.96484375,18,31,22,1986
5,128.6,126.00390625,20,31,22,2804
6,103.7,126.00390625,20,31,22,3124
7,105.7,126.00390625,20,31,22,3429
8,106.7,126.31640625,20,31,22,3721
9,108.7,130.66015625,20,31,22,4079
10,104.8,130.66015625,22,31,22,4378
11,104.8,130.671875,22,31,22,4714
12,105.8,130.6875,22,31,22,5039
13,103.8,130.6875,22,31,22,5395
14,104.8,130.6875,22,31,22,5689
15,106.8,131.34375,22,31,22,5966
16,106.8,131.35546875,22,31,22,6262
17,103.8,131.35546875,22,31,22,6578
18,102.8,131.35546875,22,31,22,6925
19,106.8,131.35546875,22,31,22,7222
20,102.8,131.390625,22,31,22,7524
21,104.8,131.390625,22,31,22,7890
22,92.8,131.39453125,2,31,22,8784
23,111.8,131.4140625,2,32,23,9801
24,121.8,134.76171875,4,32,23,10346
25,123.7,134.8671875,6,32,23,11087
26,113.8,134.92578125,6,32,23,11619
27,102.8,134.92578125,6,32,23,11832
28,101.8,134.92578125,6,32,23,12103
29,113.8,134.9296875,6,32,23,12572
30,116.8,134.9296875,6,32,23,13108
31,123.8,134.9296875,6,32,23,13729
32,105.8,134.94140625,6,32,23,13960
33,103.8,134.953125,6,32,23,14285
34,105.8,134.96484375,6,32,23,14532
35,104.8,134.96484375,6,32,23,14810
36,104.8,134.96484375,6,32,23,15140
37,103.8,134.96484375,6,32,23,15466
38,102.8,134.96484375,6,32,23,15836
39,101.8,134.96484375,6,32,23,16220
40,100.8,134.9921875,6,32,23,16621
41,103.8,134.9921875,6,32,23,16960
42,104.8,135.00390625,6,32,23,17303
43,102.8,135.00390625,6,32,23,17601
44,106.8,135.00390625,6,32,23,17920
45,103.8,135.00390625,6,32,23,18226
46,106.8,135.00390625,6,32,23,18493
47,104.8,135.00390625,6,32,23,18824
48,93.8,135.00390625,6,32,23,19702
49,89.8,135.00390625,6,32,23,21261
50,87.8,135.00390625,6,32,23,22728
51,78.8,135.0078125,6,32,23,24111
52,95.8,135.0078125,6,32,23,25220
53,129.7,135.0078125,6,32,23,25997
54,114.8,137.56640625,6,32,23,26332
55,125.7,137.56640625,18,32,23,27000
56,117.7,137.56640625,18,32,23,27540
57,102.8,137.56640625,18,32,23,27776
58,104.8,137.56640625,18,32,23,28001
59,106.8,141.546875,18,32,23,28179
60,104.8,141.71484375,18,32,23,28398
61,115.8,141.734375,19,32,23,28874
62,120.8,141.734375,19,32,23,29345
63,125.8,141.7578125,19,32,23,30016
64,134.7,141.7578125,20,32,23,30899
65,127.6,141.7578125,21,32,23,31647
66,123.6,141.8203125,21,32,23,32259
67,121.7,141.8203125,22,32,23,32798
68,118.8,141.8203125,22,32,23,33349
69,130.7,141.8203125,22,32,23,34183
70,123.8,141.8203125,22,32,23,34786
71,121.8,141.8203125,22,32,23,35264
72,127.8,141.8203125,22,32,23,35960
73,126.7,141.8203125,23,32,23,36717
74,136.7,141.8203125,23,32,23,37649
75,127.7,141.8203125,0,32,23,38309
76,128.7,141.8359375,5,32,23,39053
77,122.8,141.8359375,4,32,23,39645
78,122.8,141.8359375,4,32,23,40177
79,127.8,141.8359375,6,32,23,40839
80,127.8,141.8359375,18,32,23,41608
81,123.8,141.8359375,18,32,23,42282
82,121.8,146.58984375,18,32,23,43039
83,149.7,146.625,18,32,23,44831
84,121.7,146.625,18,32,23,45535
85,125.7,146.625,18,32,23,46065
86,135.7,146.625,18,32,23,46904
87,132.7,146.625,18,32,23,47668
88,133.8,146.625,18,32,23,48465
89,128.7,146.625,2,32,23,49201
90,131.7,146.625,3,32,23,49924
91,127.7,146.625,3,32,23,50514
92,131.7,146.625,5,32,23,51280
93,122.8,146.63671875,5,32,23,51850
94,128.7,146.63671875,21,32,23,52486
95,129.7,146.63671875,22,32,23,53204
96,124.7,146.63671875,22,32,23,53836
97,126.7,146.63671875,23,32,23,54783
98,126.8,146.63671875,23,32,23,55782
99,124.8,146.63671875,23,32,23,56683
100,131.7,146.63671875,23,32,23,57883
101,123.8,146.63671875,23,32,23,58748
102,127.7,146.63671875,1,32,23,59763
103,128.7,146.63671875,16,32,23,60449
104,127.8,146.63671875,20,32,23,61086
105,122.8,146.63671875,20,32,23,61699
106,132.7,146.63671875,20,32,23,62568
107,132.7,146.63671875,20,32,23,63448
108,135.7,146.63671875,20,32,23,64322
109,130.7,146.63671875,20,32,23,65098
110,134.7,146.63671875,20,32,23,66012
111,127.8,146.63671875,21,32,23,66678
112,131.7,146.63671875,22,32,23,67443
113,123.8,146.64453125,20,32,23,68165
114,135.7,146.64453125,23,32,23,69146
