Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.43359375,4,1,1,3
2,121.9,107.6953125,4,31,22,1060
3,136.7,119.75390625,4,31,22,1824
4,133.7,124.32421875,6,31,22,2568
5,136.7,124.62890625,21,31,22,3449
6,104.7,124.62890625,21,31,22,3758
7,107.7,124.63671875,21,31,22,4020
8,109.7,124.95703125,21,31,22,4303
9,110.7,129.296875,21,31,22,4590
10,107.7,129.296875,21,31,22,4884
11,105.7,129.296875,21,31,22,5206
12,105.7,129.296875,21,31,22,5548
13,103.7,129.3359375,21,31,22,5838
14,107.7,129.3359375,21,31,22,6124
15,107.7,130.16015625,21,31,22,6415
16,103.7,130.16015625,21,31,22,6793
17,102.7,130.20703125,21,31,22,7109
18,104.7,130.20703125,21,31,22,7418
19,104.7,130.21875,21,31,22,7817
20,97.7,130.21875,21,31,22,8503
21,109.6,130.21875,21,31,22,9351
22,125.6,130.23828125,22,32,23,10026
23,127.7,133.65625,22,32,23,10717
24,114.8,133.65625,22,32,23,11290
25,102.8,133.65625,22,32,23,11546
26,99.8,133.671875,22,32,23,11920
27,113.8,133.6953125,22,32,23,12444
28,116.7,133.6953125,22,32,23,12988
29,123.8,133.70703125,22,32,23,13608
30,103.8,133.70703125,22,32,23,13877
31,100.8,133.70703125,22,32,23,14236
32,102.8,133.70703125,22,32,23,14488
33,100.8,133.70703125,22,32,23,14817
34,102.8,133.70703125,22,32,23,15156
35,101.8,133.70703125,22,32,23,15556
36,101.8,133.70703125,22,32,23,15983
37,101.8,133.70703125,22,32,23,16422
38,102.8,133.72265625,22,32,23,16775
39,103.8,133.72265625,22,32,23,17185
40,102.8,133.72265625,22,32,23,17530
41,104.8,133.72265625,22,32,23,17876
42,105.8,133.72265625,22,32,23,18188
43,106.8,133.72265625,22,32,23,18496
44,103.8,133.74609375,22,32,23,18846
45,89.8,133.76171875,22,32,23,20004
46,86.8,133.76171875,20,32,23,21765
47,84.8,133.76171875,21,32,23,23389
48,77.8,133.76171875,22,32,23,24930
49,104.8,133.76171875,22,32,23,25871
50,125.7,133.76171875,23,32,23,26619
51,122.7,136.4296875,23,32,23,27181
52,127.7,136.4296875,1,32,23,27838
53,109.8,136.45703125,1,32,23,28235
54,104.8,136.45703125,1,32,23,28465
55,104.8,136.45703125,1,32,23,28689
56,106.8,140.6015625,1,32,23,28888
57,103.8,140.6171875,1,32,23,29145
58,125.7,140.62109375,1,32,23,29787
59,121.7,140.62890625,1,32,23,30307
60,130.7,140.62890625,2,32,23,31055
61,137.6,140.62890625,2,32,23,31986
62,127.6,140.62890625,3,32,23,32657
63,124.7,140.69140625,3,32,23,33247
64,126.7,140.69140625,3,32,23,33912
65,129.7,140.69140625,3,32,23,34733
66,133.7,140.69140625,3,32,23,35515
67,121.7,140.69140625,3,32,23,36028
68,126.7,140.72265625,3,32,23,36669
69,127.7,140.72265625,5,32,23,37451
70,133.7,140.72265625,5,32,23,38311
71,126.8,140.72265625,5,32,23,38960
72,132.7,140.72265625,22,32,23,39687
73,127.7,140.72265625,22,32,23,40329
74,121.8,140.72265625,22,32,23,40844
75,128.7,140.72265625,6,32,23,41520
76,128.7,140.72265625,6,32,23,42215
77,123.8,140.72265625,6,32,23,42712
78,126.8,145.3984375,6,32,23,43315
79,147.7,145.3984375,6,32,23,44449
80,121.8,145.5078125,6,32,23,44989
81,125.7,145.5078125,6,32,23,45646
82,131.8,145.5078125,2,32,23,46526
83,131.7,145.5078125,3,32,23,47254
84,128.7,145.5078125,3,32,23,47998
85,128.7,145.5078125,18,32,23,48790
86,135.7,145.5078125,18,32,23,49618
87,123.7,145.5078125,18,32,23,50196
88,133.7,145.5078125,20,32,23,51017
89,122.7,145.5078125,20,32,23,51485
90,136.7,145.5078125,22,32,23,52386
91,126.7,145.5078125,4,32,23,53079
92,133.8,144.0859375,4,32,23,53943
93,128.7,144.0859375,4,32,23,54649
94,124.8,144.0859375,4,32,23,55322
95,137.7,144.0859375,5,32,23,56390
96,127.6,144.0859375,5,32,23,57106
97,125.6,144.0859375,5,32,23,57768
98,124.6,144.0859375,5,32,23,58480
99,133.6,144.0859375,5,32,23,59256
100,123.6,144.0859375,5,32,23,59904
101,128.6,144.0859375,7,32,23,60763
102,129.7,144.0859375,16,32,23,61623
103,141.7,144.0859375,16,32,23,62678
104,127.7,144.0859375,16,32,23,63349
105,131.7,144.08984375,16,32,23,64191
106,127.7,144.08984375,16,32,23,64914
107,133.7,144.08984375,16,32,23,65758
108,121.7,144.08984375,16,32,23,66386
109,136.7,144.08984375,17,32,23,67313
110,127.8,144.08984375,17,32,23,68036
111,128.7,144.08984375,17,32,23,68818
112,130.7,144.08984375,19,32,23,69693
113,131.7,144.08984375,19,32,23,70506
114,143.7,144.08984375,19,32,23,71646
115,131.7,144.08984375,19,32,23,72468
116,140.7,144.08984375,19,32,23,74219
117,134.7,144.08984375,19,32,23,75679
118,128.7,144.08984375,19,32,23,76817
119,141.7,144.08984375,19,32,23,78560
120,141.7,144.08984375,19,32,23,80259
121,125.7,144.08984375,19,32,23,81347
122,136.7,144.08984375,19,32,23,82806
123,146.7,144.08984375,19,32,23,84608
124,150.7,144.08984375,3,32,23,85787
125,134.7,144.08984375,4,32,23,86715
126,130.7,144.08984375,4,32,23,87440
127,146.7,144.08984375,20,32,23,89129
128,131.7,144.08984375,20,32,23,90402
129,134.7,144.08984375,20,32,23,91638
130,139.7,144.08984375,20,32,23,93155
131,133.7,144.08984375,20,32,23,94429
132,136.7,144.08984375,20,32,23,95882
133,131.7,144.08984375,20,32,23,97091
134,131.7,144.08984375,20,32,23,98305
135,129.7,144.08984375,20,32,23,98946
136,131.8,144.08984375,22,32,23,99708
137,126.7,144.08984375,22,32,23,100260
138,136.7,144.08984375,0,32,23,101103
139,132.7,144.08984375,0,32,23,101875
140,115.8,145.1640625,0,32,23,102175
141,120.8,145.1640625,0,32,23,102601
142,133.7,145.2109375,0,32,23,103320
143,121.8,145.2109375,1,32,23,103858
144,136.7,145.2109375,1,32,23,104664
145,132.7,145.2109375,1,32,23,105408
146,129.8,145.2109375,1,32,23,106110
147,137.7,145.2109375,2,32,23,106966
148,139.7,145.2109375,3,32,23,107905
149,123.8,145.2109375,3,32,23,108512
150,135.7,145.2109375,3,32,23,109361
151,132.7,145.2109375,3,32,23,110163
152,126.8,145.2109375,3,32,23,110686
153,136.7,145.2109375,3,32,23,111499
154,127.7,145.2109375,3,32,23,112111
155,134.7,145.2109375,3,32,23,112928
156,136.7,145.2109375,3,32,23,113768
157,139.7,145.2109375,5,32,23,114671
158,133.7,145.2109375,6,32,23,115557
159,125.7,145.2109375,6,32,23,116235
160,134.8,145.2109375,6,32,23,117056
161,129.8,145.2109375,6,32,23,117807
162,137.8,145.2109375,16,32,23,119324
163,120.8,145.22265625,16,32,23,119982
164,132.8,145.22265625,17,32,23,120768
165,128.8,145.22265625,17,32,23,121442
166,132.8,145.22265625,17,32,23,122075
167,129.8,145.22265625,17,32,23,122757
168,131.8,145.22265625,17,32,23,123417
169,133.8,145.22265625,19,32,23,124205
170,132.8,145.22265625,0,32,23,124968
171,128.8,145.22265625,0,32,23,125684
172,133.8,145.2421875,0,33,24,126536
173,142.8,145.2421875,0,33,24,127333
174,132.8,145.2421875,1,33,24,127969
175,133.8,145.2421875,1,33,24,128710
176,135.8,145.2421875,1,33,24,129506
177,132.8,145.2421875,1,33,24,130226
178,133.8,145.2421875,1,33,24,130934
179,141.8,145.2421875,1,33,24,131957
180,130.8,145.2421875,1,33,24,132625
181,132.8,145.2421875,2,33,24,133354
182,139.7,145.2421875,2,33,24,134153
183,127.8,145.2421875,4,33,24,134782
184,146.7,145.2421875,20,33,24,135799
185,149.8,145.2421875,20,33,24,137029
186,129.7,145.2421875,4,33,24,138286
187,122.8,145.2421875,4,33,24,139172
188,124.8,145.2421875,4,33,24,140207
189,135.8,145.2421875,4,33,24,141627
190,122.8,145.2421875,4,33,24,142787
191,126.8,145.2421875,4,33,24,143915
192,124.8,145.2421875,4,33,24,144806
193,125.8,145.2421875,4,33,24,145778
194,119.8,145.2421875,4,33,24,146603
195,125.8,145.2421875,4,33,24,147534
196,128.8,145.2421875,4,33,24,148799
197,123.8,145.2421875,4,33,24,149405
198,138.8,145.2421875,4,33,24,150338
199,143.8,145.2421875,6,33,24,151180
200,134.8,145.2421875,7,33,24,151787
201,147.8,145.2421875,7,33,24,152739
202,126.8,145.2421875,7,33,24,153566
203,115.8,145.2421875,7,33,24,154069
204,129.8,145.2421875,7,33,24,154725
205,132.8,145.2421875,7,33,24,155489
206,126.8,145.2421875,7,33,24,156093
207,126.8,145.2421875,22,33,24,156677
208,117.8,145.2421875,22,33,24,157291
209,116.8,145.2421875,22,33,24,157728
210,107.8,145.2421875,22,33,24,158098
211,105.8,145.2421875,6,33,24,158440
212,105.8,153.37890625,7,33,24,158646
213,110.8,153.63671875,7,33,24,158930
214,105.8,153.78125,7,33,24,159228
215,105.8,153.78125,23,33,24,159598
216,102.8,153.78125,23,33,24,160044
217,106.8,153.80078125,23,33,24,160386
218,102.8,153.80078125,23,33,24,160795
219,103.8,153.80078125,23,33,24,161123
