Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.1015625,5,1,0,0
2,140.9,108.7421875,16,31,22,554
3,134.7,122.2578125,1,31,22,1265
4,134.7,125.5859375,1,31,22,2058
5,132.7,125.859375,1,31,22,2826
6,106.8,125.859375,1,31,22,3077
7,105.8,125.86328125,1,31,22,3306
8,106.8,126.20703125,1,31,22,3535
9,111.8,130.578125,1,31,22,3814
10,105.8,130.578125,1,31,22,4049
11,105.8,130.578125,1,31,22,4314
12,105.8,130.58984375,1,31,22,4575
13,104.8,130.58984375,1,31,22,4843
14,106.8,130.625,1,31,22,5086
15,106.8,130.66015625,1,31,22,5326
16,108.8,130.66015625,1,31,22,5568
17,103.8,130.66015625,1,31,22,5846
18,105.8,130.671875,1,31,22,6090
19,104.8,131.49609375,1,31,22,6343
20,106.8,131.49609375,1,31,22,6604
21,103.8,131.49609375,1,31,22,7055
22,112.7,131.51171875,1,31,22,7737
23,128.7,131.53125,1,32,23,8490
24,129.7,134.9140625,1,32,23,9182
25,118.7,134.96484375,1,32,23,9739
26,104.8,134.96484375,1,32,23,9928
27,106.8,134.96484375,1,32,23,10077
28,111.7,134.96875,1,32,23,10402
29,123.7,134.96875,1,32,23,11064
30,126.7,134.98046875,2,32,23,11711
31,107.8,134.99609375,2,32,23,11912
32,105.8,134.99609375,2,32,23,12166
33,105.8,134.99609375,2,32,23,12351
34,106.8,134.99609375,2,32,23,12584
35,105.8,134.99609375,2,32,23,12831
36,106.8,134.99609375,2,32,23,13090
37,105.8,134.99609375,2,32,23,13360
38,105.8,134.99609375,2,32,23,13640
39,105.8,134.99609375,2,32,23,13910
40,108.8,134.99609375,2,32,23,14146
41,105.8,134.99609375,2,32,23,14410
42,107.8,134.99609375,2,32,23,14632
43,105.8,134.99609375,2,32,23,14886
44,107.8,134.99609375,18,32,23,15106
45,107.8,134.99609375,18,32,23,15360
46,107.8,134.99609375,18,32,23,15839
47,106.8,134.99609375,18,32,23,16955
48,109.8,134.99609375,18,32,23,18100
49,105.8,134.99609375,23,32,23,19105
50,120.7,134.99609375,23,32,23,19824
51,121.7,137.44921875,23,32,23,20352
52,129.7,137.57421875,23,32,23,21039
53,124.7,137.57421875,23,32,23,21627
54,106.8,137.57421875,23,32,23,21815
55,105.8,137.57421875,23,32,23,21975
56,106.8,141.5234375,23,32,23,22116
57,106.8,141.5234375,23,32,23,22265
58,114.7,141.75,23,32,23,22625
59,122.7,141.75390625,23,32,23,23147
60,127.8,141.75390625,23,32,23,23820
61,135.7,141.75390625,23,32,23,24692
62,131.7,141.75390625,23,32,23,25492
63,126.7,141.81640625,23,32,23,26139
64,122.8,141.81640625,23,32,23,26702
65,122.8,141.81640625,7,32,23,27389
66,130.8,141.81640625,7,32,23,28462
67,123.7,141.81640625,7,32,23,29289
68,126.8,141.81640625,7,32,23,30176
69,126.7,141.81640625,7,32,23,31095
70,130.8,141.81640625,7,32,23,32228
71,142.7,141.81640625,7,32,23,33866
72,128.8,141.81640625,7,32,23,34804
73,127.8,141.81640625,7,32,23,35819
74,122.8,141.81640625,7,32,23,36591
75,132.7,141.81640625,7,32,23,37818
76,119.8,141.81640625,7,32,23,38370
77,131.7,141.87890625,7,32,23,39441
78,115.8,146.56640625,7,32,23,39795
79,134.7,146.65234375,16,32,23,40970
80,136.7,146.65234375,16,32,23,41815
81,120.8,146.65234375,16,32,23,42300
82,130.7,146.65234375,16,32,23,43050
83,139.7,146.65234375,21,32,23,43933
84,128.7,146.65234375,7,32,23,44558
85,126.8,146.6640625,17,32,23,45448
86,121.8,146.6640625,17,32,23,46218
87,137.7,146.6640625,19,32,23,47475
88,120.8,146.6640625,19,32,23,48172
89,128.7,146.6640625,19,32,23,49234
90,125.8,146.66796875,19,32,23,49940
91,134.7,146.66796875,19,32,23,50666
92,125.7,146.66796875,19,32,23,51352
93,128.7,146.66796875,20,32,23,52115
94,134.7,146.66796875,20,32,23,52927
95,123.7,146.66796875,20,32,23,53515
96,137.7,146.66796875,20,32,23,54471
97,126.8,146.66796875,20,32,23,54991
98,128.8,146.66796875,21,32,23,55759
99,124.7,146.66796875,21,32,23,56378
100,129.7,146.66796875,21,32,23,57080
101,124.8,146.66796875,21,32,23,57718
102,130.7,146.66796875,21,32,23,58535
103,128.7,146.66796875,21,32,23,59347
104,141.7,146.671875,21,32,23,60363
105,123.7,146.671875,21,32,23,61054
106,125.7,146.671875,21,32,23,62032
107,128.7,146.671875,21,32,23,62840
108,132.7,146.671875,21,32,23,63630
109,125.7,146.671875,0,32,23,64300
110,137.8,146.68359375,1,32,23,65211
111,127.8,146.68359375,1,32,23,65956
112,130.8,146.68359375,1,32,23,66784
113,127.8,146.68359375,5,32,23,67562
114,130.8,146.68359375,7,32,23,68397
115,136.8,146.68359375,16,32,23,69371
116,137.7,146.68359375,16,32,23,70363
117,130.8,146.68359375,18,32,23,71170
118,140.7,146.68359375,21,32,23,72285
119,134.8,146.68359375,23,32,23,73111
120,138.8,146.68359375,16,32,23,74035
121,144.8,146.68359375,18,32,23,75200
122,128.8,146.68359375,18,32,23,75848
123,133.8,146.68359375,18,32,23,76733
124,150.7,146.68359375,19,32,23,77831
125,144.8,146.68359375,19,32,23,78911
126,144.7,146.68359375,23,32,23,79965
127,136.8,146.68359375,4,32,23,80837
128,137.8,146.68359375,4,32,23,81804
129,150.7,146.68359375,4,32,23,83036
130,137.8,146.68359375,4,32,23,84008
131,146.8,146.68359375,4,32,23,85013
132,142.8,146.68359375,4,32,23,86179
133,142.8,146.68359375,4,32,23,86982
