Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,3.96484375,16,1,0,0
2,256.7,95.4921875,16,23,2,6
3,239.8,105.09375,16,25,2,6
4,160.9,107.9609375,16,26,2,6
5,148.9,95.7734375,16,32,2,6
6,118.9,101.3359375,16,36,2,6
7,121.9,108.74609375,16,36,2,6
8,133.9,111.8203125,16,36,2,6
9,147.9,116.28125,16,36,2,6
10,159.9,117.07421875,16,36,2,6
11,137.9,117.4453125,16,36,2,6
12,156.9,118.51953125,16,36,2,6
13,150.9,109.01953125,16,36,2,6
14,160.9,120.921875,16,36,2,6
15,283.8,105.69921875,16,37,2,6
16,299.7,108.01953125,16,37,2,6
17,289.7,112.13671875,16,37,2,6
18,321.7,114.6953125,16,37,2,6
19,501.5,112.484375,16,37,2,6
20,490.6,114.96875,16,37,2,6
21,436.6,124.3515625,16,37,2,6
22,360.7,118.15625,16,37,2,6
23,308.7,116.515625,16,37,2,6
24,260.8,136.515625,16,37,2,6
25,114.9,153.41015625,16,37,2,6
26,93.9,154.34765625,16,37,2,6
27,97.9,154.81640625,16,37,2,6
28,93.9,154.84765625,16,37,2,6
29,97.9,164.1875,16,37,2,6
30,97.9,164.1875,16,37,2,6
31,86.9,164.83984375,16,37,2,6
32,99.9,167.40234375,16,37,2,6
33,91.9,167.43359375,16,37,2,6
34,88.9,167.9375,16,37,2,6
35,103.9,168.51953125,16,37,2,6
36,101.9,150.12109375,16,37,2,6
37,111.9,150.140625,16,37,2,6
38,98.9,150.140625,16,37,2,6
39,93.9,147.81640625,16,37,2,6
40,98.9,148.0625,16,37,2,6
41,119.9,157.890625,16,37,2,6
42,99.9,152.0546875,16,37,2,6
43,190.8,128.07421875,16,37,2,6
44,86.9,137.36328125,16,37,2,6
45,311.7,123.08203125,16,37,2,6
46,381.6,122.9921875,16,37,2,6
47,328.7,122.4609375,16,37,2,6
48,344.7,119.6171875,16,37,2,6
49,228.8,121.30078125,16,38,2,6
50,227.8,125.02734375,16,38,2,6
51,288.8,123.9765625,16,38,2,6
52,312.8,125.33203125,16,38,2,6
53,314.7,128.53125,16,38,2,6
54,294.8,123.52734375,16,38,2,6
55,86.9,123.60546875,16,38,2,6
56,88.9,137.54296875,16,38,2,6
57,148.9,142.37109375,16,38,2,6
58,204.8,144.01953125,16,38,2,6
59,208.8,147.01171875,16,38,2,6
60,140.9,148.0859375,16,38,2,6
61,87.9,148.0859375,16,38,2,6
62,88.9,148.34375,16,38,2,6
63,78.9,148.34375,16,38,2,6
64,78.9,148.34375,16,38,2,6
65,79.9,148.34375,16,38,2,6
66,90.9,148.34375,16,38,2,6
67,105.9,148.34375,16,38,2,6
68,108.9,148.34375,16,38,2,6
69,118.9,131.25390625,16,38,2,6
70,117.9,127.8046875,16,38,2,6
71,95.9,133.19140625,16,38,2,6
72,251.7,123.90625,16,38,2,6
73,373.7,127.50390625,16,38,2,6
74,247.8,140.578125,16,38,2,6
75,124.9,182.66796875,16,38,2,6
76,153.9,196.4921875,16,38,2,6
77,162.9,207.6640625,16,38,2,6
78,180.8,208.84375,16,38,2,6
79,134.9,209.2890625,16,38,2,6
80,142.9,210.03515625,16,38,2,6
81,145.9,212.19921875,16,38,2,6
82,145.9,216.5859375,16,38,2,6
83,144.9,217.34375,16,38,2,6
84,122.9,140.59375,16,38,2,6
85,99.9,131.1171875,16,38,2,6
86,179.9,127.4453125,16,38,2,6
87,256.8,124.83203125,16,38,2,6
88,365.7,130.67578125,16,38,2,6
89,322.7,128.74609375,16,38,2,6
90,252.8,131.9921875,16,38,2,6
91,294.7,133.6796875,16,38,2,6
92,197.8,128.3046875,16,38,2,6
93,256.8,125.5,16,38,2,6
94,255.8,125.7578125,16,38,2,6
95,127.9,125.3046875,16,38,2,6
96,66.9,135.7265625,16,38,2,6
97,77.9,142.8984375,16,38,2,6
98,66.9,143.15625,16,38,2,6
99,79.9,147.20703125,16,38,2,6
100,72.9,147.20703125,16,38,2,6
101,83.9,147.4296875,16,38,2,6
102,72.9,147.4296875,16,38,2,6
103,70.9,147.4296875,16,38,2,6
104,71.9,147.4296875,16,38,2,6
105,71.9,147.4296875,16,38,2,6
106,81.9,147.68359375,16,38,2,6
107,71.9,147.68359375,16,38,2,6
108,80.9,147.8359375,16,38,2,6
109,188.8,127.4375,16,38,2,6
110,73.9,131.2890625,16,38,2,6
111,60.0,139.00390625,16,38,2,6
112,125.9,126.90625,16,38,2,6
113,230.8,126.7734375,16,38,2,6
114,232.8,127.58984375,16,38,2,6
115,252.8,125.4296875,16,38,2,6
116,111.9,126.76171875,16,38,2,6
117,143.9,127.75,16,38,2,6
118,387.7,124.7265625,16,38,2,6
119,313.7,125.40234375,16,38,2,6
120,306.7,125.45703125,16,38,2,6
121,272.8,127.2890625,16,38,2,6
122,484.6,158.87109375,16,38,2,6
123,533.6,137.2421875,16,38,2,6
124,278.7,138.484375,16,38,2,6
125,168.8,150.19140625,16,38,2,6
126,208.8,150.74609375,16,38,2,6
127,210.8,151.6796875,16,38,2,6
128,258.8,134.7734375,16,38,2,6
129,111.9,133.12109375,16,38,2,6
130,282.8,132.0078125,16,38,2,6
131,136.9,132.0078125,16,38,2,6
132,181.9,133.33203125,16,38,2,6
133,320.7,129.17578125,16,38,2,6
134,437.6,127.37109375,16,38,2,6
135,347.7,131.8984375,16,38,2,6
136,416.6,129.5546875,16,38,2,6
137,540.5,156.6953125,16,38,2,6
138,349.7,147.0,16,38,2,6
139,375.7,167.828125,16,38,2,6
140,246.8,168.34375,16,38,2,6
141,271.8,140.8125,16,38,2,6
