Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,3.96484375,17,1,0,0
2,251.8,87.46484375,17,24,2,4
3,236.8,98.80859375,17,25,2,4
4,167.9,101.21875,17,25,2,4
5,152.9,87.75390625,17,26,2,4
6,152.9,89.59375,17,30,2,4
7,135.9,101.94140625,17,32,2,4
8,156.9,106.2734375,17,33,2,4
9,173.8,109.2890625,17,34,2,4
10,159.9,111.2421875,17,35,2,4
11,162.9,111.9296875,17,35,2,4
12,169.8,115.21484375,17,36,2,4
13,213.8,108.22265625,17,36,2,4
14,321.7,106.28125,17,37,2,4
15,348.7,107.90625,17,37,2,4
16,352.7,110.0703125,17,37,2,4
17,485.6,109.58984375,17,37,2,4
18,490.6,112.1328125,17,37,2,4
19,474.6,112.671875,17,38,2,4
20,363.7,112.6171875,17,38,2,4
21,314.7,119.63671875,17,38,2,4
22,321.7,121.421875,17,38,2,4
23,131.9,141.10546875,17,38,2,4
24,114.9,142.8671875,17,38,2,4
25,114.9,144.8984375,17,38,2,4
26,121.9,150.2890625,17,38,2,4
27,119.9,157.4921875,17,38,2,4
28,104.9,158.00390625,17,38,2,4
29,111.9,159.25390625,17,38,2,4
30,108.9,159.87109375,17,38,2,4
31,104.9,163.16796875,17,38,2,4
32,114.9,163.24609375,17,38,2,4
33,119.9,145.83203125,17,38,2,4
34,111.9,146.1171875,17,38,2,4
35,106.9,144.79296875,17,38,2,4
36,113.9,151.0546875,17,38,2,4
37,128.9,154.96484375,17,38,2,4
38,213.8,124.5,17,38,2,4
39,115.9,139.30078125,17,38,2,4
40,203.8,136.703125,17,38,2,4
41,419.6,128.609375,17,38,2,4
42,388.6,126.9296875,17,38,2,4
43,369.7,121.65625,17,38,2,4
44,309.7,122.9140625,17,38,2,4
45,250.8,125.05078125,17,38,2,4
46,337.7,122.21484375,17,38,2,4
47,370.7,121.28125,17,38,2,4
48,348.7,125.0078125,17,38,2,4
49,199.8,122.19140625,17,38,2,4
50,111.9,132.88671875,17,38,2,4
51,133.9,141.76953125,17,38,2,4
52,207.8,142.3671875,17,38,2,4
53,200.8,147.20703125,17,38,2,4
54,167.8,147.1640625,17,38,2,4
55,102.9,147.1640625,17,38,2,4
56,98.9,147.6328125,17,38,2,4
57,90.9,147.6328125,17,38,2,4
58,84.9,147.6328125,17,38,2,4
59,89.9,147.6328125,17,38,2,4
60,88.9,147.6328125,17,38,2,4
61,108.9,147.87890625,17,38,2,4
62,101.9,148.32421875,17,38,2,4
63,108.9,131.33203125,17,38,2,4
64,116.9,129.35546875,17,38,2,4
65,154.8,124.54296875,17,38,2,4
66,386.7,125.94921875,17,38,2,4
67,338.7,137.90234375,17,38,2,4
68,150.9,181.1875,17,38,2,4
69,177.8,197.0234375,17,38,2,4
70,194.8,207.6015625,17,38,2,4
71,163.9,207.6015625,17,38,2,4
72,166.8,209.36328125,17,38,2,4
73,208.8,213.6796875,17,38,2,4
74,153.9,215.9296875,17,38,2,4
75,148.9,216.44140625,17,38,2,4
76,142.9,140.0234375,17,38,2,4
77,140.9,130.90234375,17,38,2,4
78,280.7,124.12109375,17,38,2,4
79,348.7,121.90234375,17,38,2,4
80,398.6,122.78515625,17,38,2,4
81,314.7,126.37890625,17,38,2,4
82,331.7,130.171875,17,38,2,4
83,286.8,123.54296875,17,38,2,4
84,302.7,123.78515625,17,38,2,4
85,200.8,122.71875,17,38,2,4
86,89.9,138.171875,17,38,2,4
87,90.9,141.91796875,17,38,2,4
88,92.9,145.52734375,17,38,2,4
89,96.9,147.0625,17,38,2,4
90,95.9,148.8515625,17,38,2,4
91,79.9,149.0234375,17,38,2,4
92,84.9,149.0859375,17,38,2,4
93,80.9,149.171875,17,38,2,4
94,91.9,149.171875,17,38,2,4
95,79.9,149.5546875,17,38,2,4
96,92.9,149.7890625,17,38,2,4
97,204.8,128.6328125,17,38,2,4
98,68.9,135.48828125,17,38,2,4
99,72.9,145.5859375,17,38,2,4
100,267.8,125.95703125,17,38,2,4
101,244.8,125.69921875,17,38,2,4
102,284.8,124.66796875,17,38,2,4
103,126.9,126.3046875,17,38,2,4
104,119.9,127.078125,17,38,2,4
105,353.7,122.734375,17,38,2,4
106,284.8,124.50390625,17,38,2,4
107,285.8,124.25,17,38,2,4
108,247.8,125.96484375,17,38,2,4
109,268.8,155.10546875,17,38,2,4
110,525.6,142.33203125,17,38,2,4
111,431.6,139.9453125,17,38,2,4
112,253.8,142.1328125,17,38,2,4
113,166.9,152.14453125,17,38,2,4
114,167.9,152.85546875,17,38,2,4
115,68.9,152.85546875,17,38,2,4
116,136.9,153.72265625,17,38,2,4
117,118.9,153.921875,17,38,2,4
118,114.9,154.1640625,17,38,2,4
119,165.9,145.9921875,17,38,2,4
120,187.8,135.8125,17,38,2,4
121,236.8,135.2265625,17,38,2,4
122,129.9,136.4921875,17,38,2,4
123,295.7,132.2890625,17,38,2,4
124,321.7,132.796875,17,38,2,4
125,376.7,130.21875,17,38,2,4
126,308.7,133.09765625,17,38,2,4
127,408.6,147.328125,17,38,2,4
128,573.4,157.89453125,17,38,2,4
129,343.7,150.3671875,17,38,2,4
130,378.7,168.125,17,38,2,4
131,270.8,170.67578125,17,38,2,4
