Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.5390625,19,1,0,6
2,157.9,76.77734375,19,36,2,17
3,227.8,97.6328125,19,37,2,17
4,223.8,100.6875,19,37,2,17
5,251.8,101.640625,19,37,2,17
6,247.8,113.6484375,19,37,2,17
7,213.8,120.82421875,19,37,2,17
8,228.8,122.32421875,19,37,2,17
9,257.8,113.046875,19,37,2,17
10,299.7,108.83984375,19,38,2,17
11,475.6,106.70703125,19,38,2,17
12,494.6,112.91015625,19,38,2,17
13,516.6,120.7421875,19,38,2,17
14,524.6,124.43359375,19,38,2,17
15,510.6,120.68359375,19,38,2,17
16,466.6,118.4765625,19,38,2,17
17,421.7,122.625,19,38,2,17
18,248.8,142.375,19,38,2,17
19,223.8,155.55078125,19,38,2,17
20,233.8,159.92578125,19,38,2,17
21,223.8,162.68359375,19,38,2,17
22,235.8,145.8828125,19,38,2,17
23,231.8,144.91015625,19,38,2,17
24,251.8,149.29296875,19,38,2,17
25,315.7,140.2578125,19,38,2,17
26,460.6,121.44140625,19,38,2,17
27,488.6,120.265625,19,38,2,17
28,534.6,117.859375,19,38,2,17
29,460.6,122.859375,19,38,2,17
30,503.6,119.04296875,19,38,2,17
31,486.6,122.12890625,19,38,2,17
32,239.8,138.78515625,19,38,2,17
33,92.9,139.30078125,19,38,2,17
34,88.9,139.55859375,19,38,2,17
35,108.9,141.09375,19,38,2,17
36,92.9,141.09375,19,38,2,17
37,110.9,144.4453125,19,38,2,17
38,110.9,144.66015625,19,38,2,17
39,97.9,144.640625,19,38,2,17
40,198.8,145.15234375,19,38,2,17
41,229.8,145.15234375,19,38,2,17
42,172.9,145.9140625,19,38,2,17
43,156.9,130.28125,19,38,2,17
44,157.9,127.20703125,19,38,2,17
45,263.8,122.5,19,38,2,17
46,326.7,124.26953125,19,38,2,17
47,348.6,155.1640625,19,38,2,17
48,314.7,205.90234375,19,38,2,17
49,256.8,207.75,19,38,2,17
50,299.8,210.078125,19,38,2,17
51,243.8,214.89453125,19,38,2,17
52,241.8,139.359375,19,38,2,17
53,386.7,122.30859375,19,38,2,17
54,406.7,121.0234375,19,38,2,17
55,454.6,121.9453125,19,38,2,17
56,434.6,128.40234375,19,38,2,17
57,470.6,122.48046875,19,38,2,17
58,415.7,127.6015625,19,38,2,17
59,220.8,144.80078125,19,38,2,17
60,206.8,145.5546875,19,38,2,17
61,215.8,146.2890625,19,38,2,17
62,320.8,125.5390625,19,38,2,17
63,356.6,134.2109375,19,38,2,17
64,453.6,132.70703125,19,38,2,17
65,239.8,132.78515625,19,38,2,17
66,469.6,125.58984375,19,38,2,17
67,302.8,125.5703125,19,38,2,17
68,271.8,127.60546875,19,38,2,17
69,170.9,125.75,19,38,2,17
70,244.8,132.625,19,38,2,17
71,297.8,155.02734375,19,38,2,17
72,263.8,131.375,19,38,2,17
73,263.8,125.0546875,19,38,2,17
74,229.8,123.50390625,19,38,2,17
75,120.9,124.2265625,19,38,2,17
76,69.9,132.1953125,19,38,2,17
77,74.9,135.03125,19,38,2,17
78,103.9,143.51171875,19,38,2,17
79,122.9,144.28515625,19,38,2,17
80,124.9,144.28125,19,38,2,17
81,89.9,145.28515625,19,38,2,17
82,77.9,145.26171875,19,38,2,17
83,99.9,145.2578125,19,38,2,17
84,153.9,145.765625,19,38,2,17
85,153.9,136.6328125,19,38,2,17
86,351.7,126.59375,19,38,2,17
87,222.8,127.609375,19,38,2,17
88,371.7,131.92578125,19,38,2,17
89,382.7,128.140625,19,38,2,17
90,446.6,127.94921875,19,38,2,17
91,380.7,128.34375,19,38,2,17
92,544.4,147.78125,19,38,2,17
93,340.7,151.9140625,19,38,2,17
94,194.8,173.9921875,19,38,2,17
95,212.8,173.984375,19,38,2,17
96,261.8,174.234375,19,38,2,17
