Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.515625,26,1,1,0
2,347.7,228.3671875,26,47,39,20
3,240.2,344.5859375,26,47,39,20
4,238.4,449.34375,26,47,39,20
5,424.8,628.28515625,26,47,39,20
6,817.3,651.53515625,26,47,39,20
7,844.2,670.33203125,26,47,39,20
8,765.0,694.16796875,26,47,39,20
9,735.0,718.08203125,26,47,39,20
10,992.4,727.578125,26,47,39,20
11,1072.2,763.33984375,26,47,39,20
12,980.7,783.51171875,26,47,39,20
13,876.1,788.078125,26,47,39,20
14,844.6,789.125,26,47,39,20
15,1065.4,789.171875,26,47,39,20
16,946.9,789.84375,26,47,39,20
17,857.1,792.12109375,26,47,39,20
18,1411.9,792.4296875,26,47,39,20
19,1697.3,795.75390625,26,47,39,20
20,725.1,811.3125,26,47,39,20
21,947.6,815.62109375,26,47,39,20
22,1244.5,825.3359375,26,47,39,20
23,1482.1,847.3984375,26,47,39,20
24,1376.4,866.37109375,26,47,39,20
25,802.3,870.2109375,26,47,39,20
26,1260.4,889.30078125,26,47,39,20
27,1048.4,887.27734375,26,47,39,20
28,1440.2,892.05859375,26,47,39,20
29,1166.0,892.76171875,26,47,39,20
30,866.0,892.92578125,26,47,39,20
31,1532.5,892.92578125,26,47,39,20
32,1512.8,894.3125,26,47,39,20
33,970.8,894.65234375,26,47,39,20
34,1829.5,890.0234375,26,47,39,20
35,1172.0,895.65234375,26,47,39,20
36,1607.6,901.37890625,26,47,39,20
37,1467.1,920.6171875,26,47,39,20
38,2242.5,920.6171875,26,47,39,20
39,927.2,924.81640625,26,47,39,20
40,1642.0,939.7109375,26,47,39,20
41,1522.1,957.828125,26,47,39,20
42,1053.6,953.4296875,26,47,39,20
43,1916.9,959.046875,26,47,39,20
44,1015.4,959.3828125,26,47,39,20
45,1397.1,954.83203125,26,47,39,20
46,1565.1,959.7265625,26,47,39,20
47,917.0,960.203125,26,47,39,20
48,2259.5,960.203125,26,47,39,20
49,718.7,960.515625,26,47,39,20
50,2246.9,960.515625,26,47,39,20
51,927.0,960.9921875,26,47,39,20
52,2127.3,961.1953125,26,47,39,20
53,785.9,963.671875,26,47,39,20
54,1562.5,970.1796875,26,47,39,20
55,1563.9,977.375,26,47,39,20
56,2228.1,992.91796875,26,47,39,20
57,205.4,1021.0,26,47,40,20
