Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.515625,17,1,1,0
2,341.7,227.82421875,17,47,39,20
3,256.1,362.82421875,17,47,39,20
4,248.4,463.48828125,17,47,39,20
5,579.7,644.234375,17,47,39,20
6,664.4,666.9453125,17,47,39,20
7,831.1,686.19140625,17,47,39,20
8,832.0,710.37890625,17,47,39,20
9,703.3,727.68359375,17,47,39,20
10,1244.3,756.48828125,17,47,39,20
11,1063.4,779.68359375,17,47,39,20
12,836.1,799.81640625,17,47,39,20
13,891.3,803.07421875,17,47,39,20
14,678.7,805.02734375,17,47,39,20
15,1055.5,806.75390625,17,47,39,20
16,963.9,806.7734375,17,47,39,20
17,1369.7,804.44140625,17,47,39,20
18,1430.6,809.6796875,17,47,39,20
19,941.4,812.90625,17,47,39,20
20,923.2,813.81640625,17,47,39,20
21,1247.9,828.8125,17,47,39,20
22,1553.4,842.90625,17,47,39,20
23,1360.9,864.14453125,17,47,39,20
24,917.1,882.15625,17,47,39,20
25,779.6,877.7265625,17,47,39,20
26,1539.4,907.24609375,17,47,39,20
27,1108.5,910.26953125,17,47,39,20
28,1186.1,910.625,17,47,39,20
29,848.4,910.66015625,17,47,39,20
30,1572.9,910.7578125,17,47,39,20
31,1584.4,911.09375,17,47,39,20
32,875.5,911.48046875,17,47,39,20
33,2102.4,912.1640625,17,47,39,20
34,923.3,912.37890625,17,47,39,20
35,1414.5,907.69140625,17,47,39,20
36,1582.4,919.05859375,17,47,39,20
37,1219.4,919.2421875,17,47,39,20
38,1646.0,937.0390625,17,47,39,20
39,1104.8,932.41796875,17,47,39,20
40,2061.0,955.71484375,17,47,39,20
41,916.2,959.8125,17,47,39,20
42,1758.0,975.015625,17,47,39,20
43,1368.4,978.140625,17,47,39,20
44,854.4,978.3515625,17,47,39,20
45,1974.3,978.41015625,17,47,39,20
46,1217.1,978.796875,17,47,39,20
47,1222.0,973.921875,17,47,39,20
48,1844.6,978.69921875,17,47,39,20
49,737.6,979.46484375,17,47,39,20
50,2265.1,979.46484375,17,47,39,20
51,919.2,979.79296875,17,47,39,20
52,1955.3,979.79296875,17,47,39,20
53,968.8,980.69921875,17,47,39,20
54,1505.2,988.640625,17,47,39,20
55,1576.0,994.58203125,17,47,39,20
56,2232.0,1010.59375,17,47,39,20
57,556.2,1012.89453125,17,47,39,20
58,2271.6,1029.46484375,17,47,39,20
59,898.9,1029.25390625,17,47,39,20
60,2257.2,1046.97265625,17,47,39,20
61,903.1,1049.34375,17,47,39,20
62,2273.9,1049.34375,17,47,39,20
63,875.2,1049.60546875,17,47,39,20
64,2260.8,1049.83203125,17,47,39,20
65,826.3,1050.62109375,17,47,39,20
66,2263.9,1050.62109375,17,47,39,20
67,1517.6,1045.7421875,17,47,39,20
68,1565.4,1051.06640625,17,47,39,20
69,2080.4,1051.06640625,17,47,39,20
70,854.8,1054.10546875,17,47,39,20
71,2256.4,1054.10546875,17,47,39,20
72,818.3,1054.52734375,17,47,39,20
73,2282.8,1056.34375,17,47,39,20
74,873.2,1056.6875,17,47,39,20
75,1771.6,1057.91015625,17,47,39,20
76,1431.4,1065.59765625,17,47,39,20
77,1993.9,1081.546875,17,47,39,20
78,1084.2,1083.30859375,17,47,39,20
79,2251.9,1097.9921875,17,47,39,20
80,838.3,1099.51953125,17,47,39,20
81,2279.7,1099.84375,17,47,39,20
82,1032.8,1099.84375,17,47,39,20
83,2159.2,1099.94140625,17,47,39,20
84,1443.8,1100.0390625,17,47,39,20
85,1608.4,1101.875,17,47,39,20
86,2250.3,1101.88671875,17,47,39,20
87,814.4,1102.0390625,17,47,39,20
88,2268.7,1102.15625,17,47,39,20
89,1043.7,1097.21484375,17,47,39,20
90,1967.8,1102.15625,17,47,39,20
91,1398.1,1102.24609375,17,47,39,20
92,1694.4,1102.3671875,17,47,39,20
93,2245.0,1108.32421875,17,47,39,20
94,1435.5,1103.58203125,17,47,39,20
95,172.3,1174.43359375,17,47,39,20
96,808.4,1230.22265625,17,47,39,20
97,1660.1,1231.90625,17,47,39,20
98,103.8,1278.890625,17,47,39,20
99,165.6,1583.734375,17,47,39,20
100,110.7,1587.07421875,17,47,39,20
101,2235.6,1686.63671875,17,47,39,20
102,1093.4,1686.63671875,17,47,39,20
103,2254.4,1701.52734375,17,47,39,20
104,1831.8,1698.43359375,17,47,39,20
105,1854.3,1703.87890625,17,47,39,20
106,1680.4,1714.93359375,17,47,39,20
107,1980.0,1717.87109375,17,47,39,20
