Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.5234375,19,1,1,0
2,359.7,235.14453125,19,47,39,20
3,252.3,367.09765625,19,47,39,20
4,180.6,537.83984375,19,47,39,20
5,587.6,664.6484375,19,47,39,20
6,657.4,694.2890625,19,47,39,20
7,1107.3,704.48828125,19,47,39,20
8,726.3,724.3125,19,47,39,20
9,697.4,745.10546875,19,47,39,20
10,795.2,769.046875,19,47,39,20
11,1203.0,791.3359375,19,47,39,20
12,1283.0,814.828125,19,47,39,20
13,1084.6,837.6640625,19,47,39,20
14,868.0,838.796875,19,47,39,20
15,656.5,840.875,19,47,39,20
16,1034.9,841.26171875,19,47,39,20
17,868.8,841.66796875,19,47,39,20
18,804.3,847.64453125,19,47,39,20
19,1786.9,848.09765625,19,47,39,20
20,1192.2,851.02734375,19,47,39,20
21,929.0,852.828125,19,47,39,20
22,1381.1,867.41796875,19,47,39,20
23,1524.5,885.328125,19,47,39,20
24,900.0,902.50390625,19,47,39,20
25,729.7,903.25390625,19,47,40,20
