Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.51953125,25,1,1,0
2,379.6,258.12109375,25,47,39,20
3,249.3,362.36328125,25,47,39,20
4,569.6,641.796875,25,47,39,20
5,307.0,679.046875,25,47,39,20
6,730.9,701.9296875,25,47,39,20
7,788.5,723.32421875,25,47,39,20
8,904.1,744.6875,25,47,39,20
9,823.3,751.07421875,25,47,39,20
10,901.7,772.26953125,25,47,39,20
11,1241.3,790.9375,25,47,39,20
12,1149.1,814.41796875,25,47,39,20
13,1042.2,834.59375,25,47,39,20
14,887.7,839.0703125,25,47,39,20
15,1236.8,839.8359375,25,47,39,20
16,1062.9,840.125,25,47,39,20
17,663.2,840.55859375,25,47,39,20
18,853.2,843.36328125,25,47,39,20
19,1671.7,843.65625,25,47,39,20
20,1276.8,846.6015625,25,47,39,20
21,943.9,848.52734375,25,47,39,20
22,1037.2,863.38671875,25,47,39,20
23,1530.1,881.25,25,47,39,20
24,1487.0,897.89453125,25,47,39,20
25,572.1,902.26171875,25,47,39,20
26,1456.6,917.24609375,25,47,39,20
27,1435.4,940.171875,25,47,39,20
28,1079.1,941.68359375,25,47,39,20
29,901.0,941.99609375,25,47,39,20
30,1133.8,942.0,25,47,39,20
31,1956.9,945.06640625,25,47,39,20
32,878.1,945.65625,25,47,39,20
33,1582.1,945.69140625,25,47,39,20
34,1413.2,946.0234375,25,47,39,20
35,1191.2,946.0234375,25,47,39,20
36,1974.9,946.16796875,25,47,39,20
37,760.4,946.7265625,25,47,39,20
38,1818.1,953.765625,25,47,39,20
39,1172.8,954.19140625,25,47,39,20
40,2222.6,972.22265625,25,47,39,20
41,872.1,973.52734375,25,47,39,20
42,1982.5,990.0703125,25,47,39,20
43,1199.8,991.90625,25,47,39,20
44,1529.3,1008.17578125,25,47,39,20
45,1595.7,1009.88671875,25,47,39,20
46,808.2,1010.14453125,25,47,39,20
47,1926.2,1010.14453125,25,47,39,20
48,1232.7,1010.39453125,25,47,39,20
49,1421.0,1010.39453125,25,47,39,20
50,1712.6,1010.89453125,25,47,39,20
51,589.1,1011.0078125,25,47,39,20
52,2204.3,1014.046875,25,47,39,20
53,874.1,1014.15234375,25,47,39,20
54,2258.8,1014.15234375,25,47,39,20
55,672.8,1014.91796875,25,47,39,20
56,2279.0,1026.93359375,25,47,39,20
57,542.2,1028.22265625,25,47,39,20
58,2272.6,1044.96875,25,47,39,20
59,1517.2,1045.578125,25,47,39,20
60,1537.7,1049.09765625,25,47,39,20
61,2234.8,1063.85546875,25,47,39,20
62,794.4,1067.703125,25,47,39,20
63,2264.0,1082.40625,25,47,39,20
64,867.1,1088.14453125,25,47,39,20
65,2277.6,1088.14453125,25,47,39,20
66,869.2,1088.46484375,25,47,39,20
67,2268.1,1088.46484375,25,47,39,20
68,762.5,1089.625,25,47,39,20
69,2275.9,1089.625,25,47,39,20
70,839.2,1089.625,25,47,39,20
71,2246.0,1089.83203125,25,47,39,20
